chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	type	geneName	geneName2	geneType	status	annotationType	position	longName	syns	subCellLoc	comments	uniProtId	pmids
chr6	152465362	152471722	repeat	1000	-	152465362	152471722	12,12,120	3	98,97,126	0,619,6234		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 503-609 on protein Q8NF91				Spectrin 3	Q8NF91	
chr6	152471722	152483243	repeat	1000	-	152471722	152483243	12,12,120	3	43,113,159	0,578,11362		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 398-502 on protein Q8NF91				Spectrin 2	Q8NF91	
chr6	152483243	152488503	repeat	1000	-	152483243	152488503	12,12,120	3	6,138,108	0,1591,5152		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 314-397 on protein Q8NF91				Spectrin 1	Q8NF91	
chr6	158314031	158314232	repeat	1000	+	158314031	158314232	12,12,120	1	201	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6-72 on protein Q9NRJ4				WD 1	Q9NRJ4	
chr6	158314232	158413157	repeat	1000	+	158314232	158413157	12,12,120	2	36,93	0,98832		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 73-115 on protein Q9NRJ4				WD 2	Q9NRJ4	
chr6	158314247	158413139	repeat	0	+	158314247	158413139	0,150,250	2	21,75	0,98817		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 78-109 on protein B4E202				WD	B4E202	
chr6	158413157	158429828	repeat	1000	+	158413157	158429828	12,12,120	2	36,93	0,16578		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 116-158 on protein Q9NRJ4				WD 3	Q9NRJ4	
chr6	158429828	158449163	repeat	1000	+	158429828	158449163	12,12,120	2	69,168	0,19167		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 159-237 on protein Q9NRJ4				WD 4	Q9NRJ4	
chr6	158449163	158452237	repeat	1000	+	158449163	158452237	12,12,120	2	13,104	0,2970		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 238-276 on protein Q9NRJ4				WD 5	Q9NRJ4	
chr6	158452237	158461705	repeat	1000	+	158452237	158461705	12,12,120	2	31,143	0,9325		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 277-334 on protein Q9NRJ4				WD 6	Q9NRJ4	
chr6	158461705	158479840	repeat	1000	+	158461705	158479840	12,12,120	2	24,90	0,18045		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 335-372 on protein Q9NRJ4				WD 7	Q9NRJ4	
chr6	167825918	167825936	repeat	1000	-	167825918	167825936	12,12,120	1	18	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 174-179 on protein Q9Y6Z5				4	Q9Y6Z5	
chr6	167826062	167826080	repeat	1000	-	167826062	167826080	12,12,120	1	18	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 126-131 on protein Q9Y6Z5				3	Q9Y6Z5	
chr6	167826167	167826185	repeat	1000	-	167826167	167826185	12,12,120	1	18	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 91-96 on protein Q9Y6Z5				2	Q9Y6Z5	
chr6	167826374	167826392	repeat	1000	-	167826374	167826392	12,12,120	1	18	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 22-27 on protein Q9Y6Z5				1	Q9Y6Z5	
chr6	169223380	169225157	repeat	1000	-	169223380	169225157	12,12,120	2	95,13	0,1764		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 921-956 on protein P35442				TSP type-3 8	P35442	
chr6	169223380	169225157	repeat	0	-	169223380	169225157	0,150,250	2	95,13	0,1764		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 926-961 on protein A0A3B3ITK0				TSP type-3	A0A3B3ITK0	
chr6	169225157	169225265	repeat	1000	-	169225157	169225265	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 885-920 on protein P35442				TSP type-3 7	P35442	
chr6	169225157	169225265	repeat	0	-	169225157	169225265	0,150,250	1	108	0		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 890-925 on protein A0A3B3ITK0				TSP type-3	A0A3B3ITK0	
chr6	169225265	169225379	repeat	1000	-	169225265	169225379	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 847-884 on protein P35442				TSP type-3 6	P35442	
chr6	169226179	169226248	repeat	1000	-	169226179	169226248	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 824-846 on protein P35442				TSP type-3 5	P35442	
chr6	169226248	169228179	repeat	1000	-	169226248	169228179	12,12,120	2	50,58	0,1873		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 788-823 on protein P35442				TSP type-3 4	P35442	
chr6	169226248	169228179	repeat	0	-	169226248	169228179	0,150,250	2	50,58	0,1873		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 793-828 on protein A0A3B3ITK0				TSP type-3	A0A3B3ITK0	
chr6	169228179	169228248	repeat	1000	-	169228179	169228248	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 765-787 on protein P35442				TSP type-3 3	P35442	
chr6	169228248	169229646	repeat	1000	-	169228248	169229646	12,12,120	2	33,75	0,1323		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 729-764 on protein P35442				TSP type-3 2	P35442	
chr6	169228248	169229646	repeat	0	-	169228248	169229646	0,150,250	2	33,75	0,1323		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 734-769 on protein A0A3B3ITK0				TSP type-3	A0A3B3ITK0	
chr6	169229646	169232054	repeat	1000	-	169229646	169232054	12,12,120	2	33,75	0,2333		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 693-728 on protein P35442				TSP type-3 1	P35442	
chr6	169457589	169582907	repeat	1000	-	169457589	169582907	12,12,120	2	45,72	0,125246		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 788-826 on protein A2RRH5				WD 14	A2RRH5	
chr6	169582916	169602317	repeat	1000	-	169582916	169602317	12,12,120	2	18,99	0,19302		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 746-784 on protein A2RRH5				WD 13	A2RRH5	
chr6	169613569	169632988	repeat	1000	-	169613569	169632988	12,12,120	2	87,42	0,19377		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 698-740 on protein A2RRH5				WD 12	A2RRH5	
chr6	169633018	169634503	repeat	1000	-	169633018	169634503	12,12,120	2	50,76	0,1409		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 646-687 on protein A2RRH5				WD 11	A2RRH5	
chr6	169636396	169638550	repeat	1000	-	169636396	169638550	12,12,120	2	108,12	0,2142		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 590-629 on protein A2RRH5				WD 10	A2RRH5	
chr6	169638565	169643718	repeat	1000	-	169638565	169643718	12,12,120	2	95,22	0,5131		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 546-584 on protein A2RRH5				WD 9	A2RRH5	
chr6	169643727	169647836	repeat	1000	-	169643727	169647836	12,12,120	2	59,64	0,4045		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 502-542 on protein A2RRH5				WD 8	A2RRH5	
chr6	169659153	169660672	repeat	1000	-	169659153	169660672	12,12,120	3	54,68,10	0,297,1509		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 344-387 on protein A2RRH5				WD 7	A2RRH5	
chr6	169660690	169662365	repeat	1000	-	169660690	169662365	12,12,120	2	76,62	0,1613		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 292-337 on protein A2RRH5				WD 6	A2RRH5	
chr6	169664268	169667157	repeat	1000	-	169664268	169667157	12,12,120	3	18,71,22	0,1217,2867		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 201-237 on protein A2RRH5				WD 5	A2RRH5	
chr6	169667151	169668074	repeat	0	-	169667151	169668074	0,150,250	2	36,93	0,830		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 190-232 on protein A0A3B3IS64				WD	A0A3B3IS64	
chr6	169667175	169668089	repeat	1000	-	169667175	169668089	12,12,120	2	12,108	0,806		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 155-194 on protein A2RRH5				WD 4	A2RRH5	
chr6	169670571	169670691	repeat	1000	-	169670571	169670691	12,12,120	1	120	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 112-151 on protein A2RRH5				WD 3	A2RRH5	
chr6	169672282	169688822	repeat	1000	-	169672282	169688822	12,12,120	2	114,6	0,16534		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 62-101 on protein A2RRH5				WD 2	A2RRH5	
chr6	169688834	169688999	repeat	1000	-	169688834	169688999	12,12,120	1	165	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 3-57 on protein A2RRH5				WD 1	A2RRH5	
chr6	170562228	170569657	repeat	1000	+	170562228	170569657	12,12,120	4	5,88,92,46	0,2316,4689,7383		cmpl	cmpl	0,0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 165-241 on protein P20226				1	P20226	
chr6	170569696	170572241	repeat	1000	+	170569696	170572241	12,12,120	3	83,95,56	0,1713,2489		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 255-332 on protein P20226				2	P20226	
chr7	726930	727047	repeat	1000	+	726930	727047	12,12,120	1	117	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 71-109 on protein Q86Y56				HEAT 1	Q86Y56	
chr7	729670	729787	repeat	1000	+	729670	729787	12,12,120	1	117	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 202-240 on protein Q86Y56				HEAT 2	Q86Y56	
chr7	729787	740872	repeat	1000	+	729787	740872	12,12,120	2	60,54	0,11031		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 241-278 on protein Q86Y56				HEAT 3	Q86Y56	
chr7	740875	741395	repeat	1000	+	740875	741395	12,12,120	2	68,49	0,471		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 280-318 on protein Q86Y56				HEAT 4	Q86Y56	
chr7	754623	754692	repeat	1000	+	754623	754692	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 354-376 on protein Q86Y56				HEAT 5	Q86Y56	
chr7	754692	754806	repeat	1000	+	754692	754806	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 377-414 on protein Q86Y56				HEAT 6	Q86Y56	
chr7	770481	770601	repeat	1000	+	770481	770601	12,12,120	1	120	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 599-638 on protein Q86Y56				HEAT 7	Q86Y56	
chr7	775008	775125	repeat	1000	+	775008	775125	12,12,120	1	117	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 696-734 on protein Q86Y56				HEAT 8	Q86Y56	
chr7	775134	780041	repeat	1000	+	775134	780041	12,12,120	2	28,89	0,4818		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 738-776 on protein Q86Y56				HEAT 9	Q86Y56	
chr7	775152	780059	repeat	0	+	775152	780059	0,150,250	2	10,107	0,4800		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 169-207 on protein B3KNN3				HEAT	B3KNN3	
chr7	780062	785551	repeat	1000	+	780062	785551	12,12,120	2	82,35	0,5454		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 784-822 on protein Q86Y56				HEAT 10	Q86Y56	
chr7	1744776	1744842	repeat	1000	+	1744776	1744842	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 61-82 on protein P0C7U0				LRR 1	P0C7U0	
chr7	1744848	1744914	repeat	1000	+	1744848	1744914	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 85-106 on protein P0C7U0				LRR 2	P0C7U0	
chr7	1744920	1744986	repeat	1000	+	1744920	1744986	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 109-130 on protein P0C7U0				LRR 3	P0C7U0	
chr7	1744992	1745058	repeat	1000	+	1744992	1745058	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 133-154 on protein P0C7U0				LRR 4	P0C7U0	
chr7	1745064	1745130	repeat	1000	+	1745064	1745130	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 157-178 on protein P0C7U0				LRR 5	P0C7U0	
chr7	1745547	1745622	repeat	1000	+	1745547	1745622	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 318-342 on protein P0C7U0				LRR 6	P0C7U0	
chr7	2363109	2363733	repeat	1000	+	2363109	2363733	12,12,120	2	18,102	0,522		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 285-324 on protein P55884				WD 1	P55884	
chr7	2363733	2364467	repeat	1000	+	2363733	2364467	12,12,120	2	27,96	0,638		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 325-365 on protein P55884				WD 2	P55884	
chr7	2364467	2366434	repeat	1000	+	2364467	2366434	12,12,120	2	62,118	0,1849		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 366-425 on protein P55884				WD 3	P55884	
chr7	2366434	2369535	repeat	1000	+	2366434	2369535	12,12,120	4	14,67,47,64	0,90,564,3037		cmpl	cmpl	0,0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 426-489 on protein P55884				WD 4	P55884	
chr7	2369535	2371821	repeat	1000	+	2369535	2371821	12,12,120	2	147,45	0,2241		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 490-553 on protein P55884				WD 5	P55884	
chr7	2371821	2372779	repeat	1000	+	2371821	2372779	12,12,120	2	28,107	0,851		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 554-598 on protein P55884				WD 6	P55884	
chr7	2372779	2375425	repeat	1000	+	2372779	2375425	12,12,120	3	16,79,37	0,1748,2609		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 599-642 on protein P55884				WD 7	P55884	
chr7	2375425	2376976	repeat	1000	+	2375425	2376976	12,12,120	2	102,27	0,1524		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 643-685 on protein P55884				WD 8	P55884	
chr7	2539220	2539319	repeat	1000	-	2539220	2539319	12,12,120	1	99	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 544-576 on protein Q6PJG6				HEAT 2	Q6PJG6	
chr7	2539547	2539801	repeat	1000	-	2539547	2539801	12,12,120	2	95,16	0,238		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 495-531 on protein Q6PJG6				HEAT 1	Q6PJG6	
chr7	5190461	5199627	repeat	1000	+	5190461	5199627	12,12,120	3	32,54,52	0,2656,9114		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 15-60 on protein Q9Y4P8				WD 1	Q9Y4P8	
chr7	5199645	5214635	repeat	1000	+	5199645	5214635	12,12,120	2	13,101	0,14889		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 67-104 on protein Q9Y4P8				WD 2	Q9Y4P8	
chr7	5214650	5216607	repeat	1000	+	5214650	5216607	12,12,120	2	54,45	0,1912		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 110-142 on protein Q9Y4P8				WD 3	Q9Y4P8	
chr7	5216625	5217178	repeat	1000	+	5216625	5217178	12,12,120	2	34,89	0,464		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 149-189 on protein Q9Y4P8				WD 4	Q9Y4P8	
chr7	5217921	5222628	repeat	1000	+	5217921	5222628	12,12,120	2	93,27	0,4680		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 193-232 on protein Q9Y4P8				WD 5	Q9Y4P8	
chr7	5222643	5225913	repeat	1000	+	5222643	5225913	12,12,120	2	29,91	0,3179		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 238-277 on protein Q9Y4P8				WD 6	Q9Y4P8	
chr7	5227288	5228167	repeat	1000	+	5227288	5228167	12,12,120	2	56,64	0,815		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 320-359 on protein Q9Y4P8				WD 7	Q9Y4P8	
chr7	5491361	5491436	repeat	1000	-	5491361	5491436	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 599-623 on protein Q96ME1				LRR 12	Q96ME1	
chr7	5491439	5500555	repeat	1000	-	5491439	5500555	12,12,120	2	10,68	0,9048		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 572-597 on protein Q96ME1				LRR 11	Q96ME1	
chr7	5500567	5500645	repeat	1000	-	5500567	5500645	12,12,120	1	78	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 542-567 on protein Q96ME1				LRR 10	Q96ME1	
chr7	5500648	5500723	repeat	1000	-	5500648	5500723	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 516-540 on protein Q96ME1				LRR 9	Q96ME1	
chr7	5500792	5500867	repeat	1000	-	5500792	5500867	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 468-492 on protein Q96ME1				LRR 8	Q96ME1	
chr7	5501002	5501092	repeat	1000	-	5501002	5501092	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 393-422 on protein Q96ME1				LRR 7	Q96ME1	
chr7	5501092	5501170	repeat	1000	-	5501092	5501170	12,12,120	1	78	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 367-392 on protein Q96ME1				LRR 6	Q96ME1	
chr7	5501212	5501299	repeat	1000	-	5501212	5501299	12,12,120	1	87	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 324-352 on protein Q96ME1				LRR 5	Q96ME1	
chr7	5501665	5501740	repeat	1000	-	5501665	5501740	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 177-201 on protein Q96ME1				LRR 4	Q96ME1	
chr7	5501809	5501884	repeat	1000	-	5501809	5501884	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 129-153 on protein Q96ME1				LRR 3	Q96ME1	
chr7	5501884	5501959	repeat	1000	-	5501884	5501959	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 104-128 on protein Q96ME1				LRR 2	Q96ME1	
chr7	5501959	5505420	repeat	1000	-	5501959	5505420	12,12,120	2	72,9	0,3452		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 77-103 on protein Q96ME1				LRR 1	Q96ME1	
chr7	5953189	5956043	repeat	1000	-	5953189	5956043	12,12,120	2	30,39	0,2815		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 307-329 on protein B2RC85				MORN 10	B2RC85	
chr7	5956043	5956112	repeat	1000	-	5956043	5956112	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 284-306 on protein B2RC85				MORN 9	B2RC85	
chr7	5956142	5957936	repeat	1000	-	5956142	5957936	12,12,120	2	39,30	0,1764		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 251-273 on protein B2RC85				MORN 8	B2RC85	
chr7	5957939	5958008	repeat	1000	-	5957939	5958008	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 227-249 on protein B2RC85				MORN 7	B2RC85	
chr7	5958008	5959042	repeat	1000	-	5958008	5959042	12,12,120	2	19,50	0,984		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 204-226 on protein B2RC85				MORN 6	B2RC85	
chr7	5959048	5960729	repeat	1000	-	5959048	5960729	12,12,120	2	30,39	0,1642		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 179-201 on protein B2RC85				MORN 5	B2RC85	
chr7	5960732	5960801	repeat	1000	-	5960732	5960801	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 155-177 on protein B2RC85				MORN 4	B2RC85	
chr7	5960801	5964507	repeat	1000	-	5960801	5964507	12,12,120	2	63,6	0,3700		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 132-154 on protein B2RC85				MORN 3	B2RC85	
chr7	5964507	5965642	repeat	1000	-	5964507	5965642	12,12,120	2	63,6	0,1129		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 109-131 on protein B2RC85				MORN 2	B2RC85	
chr7	5965642	5965711	repeat	1000	-	5965642	5965711	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 86-108 on protein B2RC85				MORN 1	B2RC85	
chr7	6026820	6026838	repeat	1000	-	6026820	6026838	12,12,120	1	18	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 552-557 on protein Q9BQI3				HRM 2	Q9BQI3	
chr7	6031453	6031546	repeat	1000	+	6031453	6031546	12,12,120	1	93	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 27-57 on protein A6NGH8				ANK 1	A6NGH8	
chr7	6032844	6032934	repeat	1000	+	6032844	6032934	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 75-104 on protein A6NGH8				ANK 2	A6NGH8	
chr7	6035522	6035612	repeat	1000	+	6035522	6035612	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 132-161 on protein A6NGH8				ANK 3	A6NGH8	
chr7	6035627	6035717	repeat	1000	+	6035627	6035717	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 167-196 on protein A6NGH8				ANK 4	A6NGH8	
chr7	6035726	6035816	repeat	1000	+	6035726	6035816	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 200-229 on protein A6NGH8				ANK 5	A6NGH8	
chr7	6035828	6035948	repeat	1000	+	6035828	6035948	12,12,120	1	120	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 234-273 on protein A6NGH8				ANK 6	A6NGH8	
chr7	6035957	6036047	repeat	1000	+	6035957	6036047	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 277-306 on protein A6NGH8				ANK 7	A6NGH8	
chr7	6036056	6036158	repeat	1000	+	6036056	6036158	12,12,120	1	102	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 310-343 on protein A6NGH8				ANK 8	A6NGH8	
chr7	6037510	6038563	repeat	1000	-	6037510	6038563	12,12,120	2	14,4	0,1049		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 410-415 on protein Q9BQI3				HRM 1	Q9BQI3	
chr7	6759084	6759153	repeat	1000	+	6759084	6759153	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 86-108 on protein B2RC85				MORN 1	B2RC85	
chr7	6759153	6760288	repeat	1000	+	6759153	6760288	12,12,120	2	6,63	0,1072		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 109-131 on protein B2RC85				MORN 2	B2RC85	
chr7	6760288	6763990	repeat	1000	+	6760288	6763990	12,12,120	2	6,63	0,3639		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 132-154 on protein B2RC85				MORN 3	B2RC85	
chr7	6763990	6764059	repeat	1000	+	6763990	6764059	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 155-177 on protein B2RC85				MORN 4	B2RC85	
chr7	6764062	6765735	repeat	1000	+	6764062	6765735	12,12,120	2	39,30	0,1643		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 179-201 on protein B2RC85				MORN 5	B2RC85	
chr7	6765741	6766775	repeat	1000	+	6765741	6766775	12,12,120	2	50,19	0,1015		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 204-226 on protein B2RC85				MORN 6	B2RC85	
chr7	6766775	6766844	repeat	1000	+	6766775	6766844	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 227-249 on protein B2RC85				MORN 7	B2RC85	
chr7	6766847	6768628	repeat	1000	+	6766847	6768628	12,12,120	2	30,39	0,1742		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 251-273 on protein B2RC85				MORN 8	B2RC85	
chr7	6768658	6768727	repeat	1000	+	6768658	6768727	12,12,120	1	69	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 284-306 on protein B2RC85				MORN 9	B2RC85	
