chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	type	geneName	geneName2	geneType	status	annotationType	position	longName	syns	subCellLoc	comments	uniProtId	pmids
chr1	31261586	31267917	repeat	0	-	31261586	31267917	0,150,250	2	46,47	0,6284		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 292-322 on protein A0MNP2				WD	A0MNP2	
chr1	31269199	31271457	repeat	1000	-	31269199	31271457	12,12,120	2	41,79	0,2179		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 233-272 on protein Q96DI7				WD 5	Q96DI7	
chr1	31269220	31271463	repeat	0	-	31269220	31271463	0,150,250	2	20,85	0,2158		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 231-265 on protein A0MNP2				WD	A0MNP2	
chr1	31271463	31281463	repeat	0	-	31271463	31281463	0,150,250	2	36,9	0,991		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 189-230 on protein A0MNP2				WD	A0MNP2	
chr1	31271463	31281457	repeat	1000	-	31271463	31281457	12,12,120	2	36,84	0,991		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 191-230 on protein Q96DI7				WD 4	Q96DI7	
chr1	31281460	31289346	repeat	0	-	31281460	31289346	0,150,250	2	36,93	0,7793		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 147-189 on protein A0MNP2				WD	A0MNP2	
chr1	31281460	31289340	repeat	1000	-	31281460	31289340	12,12,120	2	36,87	0,7793		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 149-189 on protein Q96DI7				WD 3	Q96DI7	
chr1	31289346	31291965	repeat	0	-	31289346	31291965	0,150,250	2	73,53	0,2566		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 105-146 on protein A0MNP2				WD	A0MNP2	
chr1	31289346	31291959	repeat	1000	-	31289346	31291959	12,12,120	2	73,47	0,2566		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 107-146 on protein Q96DI7				WD 2	Q96DI7	
chr1	31291968	31293300	repeat	1000	-	31291968	31293300	12,12,120	2	38,82	0,125		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 64-103 on protein Q96DI7				WD 1	Q96DI7	
chr1	31291992	31293306	repeat	0	-	31291992	31293306	0,150,250	2	14,88	0,1226		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 62-95 on protein A0MNP2				WD	A0MNP2	
chr1	31633312	31635246	repeat	1000	-	31633312	31635246	12,12,120	2	2,25	0,1909		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 101-109 on protein Q9UBV8				9	Q9UBV8	
chr1	31635246	31635270	repeat	1000	-	31635246	31635270	12,12,120	1	24	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 93-100 on protein Q9UBV8				8	Q9UBV8	
chr1	31635270	31635294	repeat	1000	-	31635270	31635294	12,12,120	1	24	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 85-92 on protein Q9UBV8				7	Q9UBV8	
chr1	31635294	31635321	repeat	1000	-	31635294	31635321	12,12,120	1	27	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 76-84 on protein Q9UBV8				6	Q9UBV8	
chr1	31635345	31635372	repeat	1000	-	31635345	31635372	12,12,120	1	27	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 59-67 on protein Q9UBV8				5	Q9UBV8	
chr1	31635372	31635399	repeat	1000	-	31635372	31635399	12,12,120	1	27	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 50-58 on protein Q9UBV8				4	Q9UBV8	
chr1	31635399	31635426	repeat	1000	-	31635399	31635426	12,12,120	1	27	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 41-49 on protein Q9UBV8				3	Q9UBV8	
chr1	31635429	31635456	repeat	1000	-	31635429	31635456	12,12,120	1	27	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 31-39 on protein Q9UBV8				2	Q9UBV8	
chr1	31635459	31635486	repeat	1000	-	31635459	31635486	12,12,120	1	27	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 21-29 on protein Q9UBV8				1	Q9UBV8	
chr1	32156939	32158280	repeat	1000	+	32156939	32158280	12,12,120	3	6,100,14	0,406,1327		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 76-115 on protein O60684				"ARM 1; truncated"	O60684	
chr1	32158280	32159450	repeat	1000	+	32158280	32159450	12,12,120	2	81,51	0,1119		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 116-159 on protein O60684				ARM 2	O60684	
chr1	32158304	32159474	repeat	0	+	32158304	32159474	0,150,250	2	57,75	0,1095		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 121-164 on protein B4DII5				ARM	B4DII5	
chr1	32159450	32160668	repeat	1000	+	32159450	32160668	12,12,120	2	81,54	0,1164		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 160-204 on protein O60684				ARM 3	O60684	
chr1	32159471	32160641	repeat	0	+	32159471	32160641	0,150,250	2	60,27	0,1143		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 164-192 on protein B4DII5				ARM	B4DII5	
chr1	32160668	32162028	repeat	1000	+	32160668	32162028	12,12,120	2	35,82	0,1278		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 205-243 on protein O60684				ARM 4	O60684	
chr1	32162028	32162477	repeat	1000	+	32162028	32162477	12,12,120	2	18,117	0,332		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 244-288 on protein O60684				ARM 5	O60684	
chr1	32162477	32163307	repeat	1000	+	32162477	32163307	12,12,120	2	47,73	0,757		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 289-328 on protein O60684				ARM 6	O60684	
chr1	32163307	32166224	repeat	1000	+	32163307	32166224	12,12,120	2	6,12	0,2797		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 329-370 on protein O60684				ARM 7	O60684	
chr1	32166119	32166215	repeat	0	+	32166119	32166215	0,150,250	1	96	0		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 333-364 on protein B4DII5				ARM	B4DII5	
chr1	32166224	32167282	repeat	1000	+	32166224	32167282	12,12,120	2	6,114	0,944		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 371-410 on protein O60684				ARM 8	O60684	
chr1	32167282	32169996	repeat	1000	+	32167282	32169996	12,12,120	2	14,115	0,2599		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 411-453 on protein O60684				ARM 9	O60684	
chr1	32170005	32170789	repeat	1000	+	32170005	32170789	12,12,120	2	55,83	0,701		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 457-502 on protein O60684				"ARM 10; atypical"	O60684	
chr1	32222441	32224054	repeat	1000	+	32222441	32224054	12,12,120	3	3,93,21	0,96,1592		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1-39 on protein Q13347				WD 1	Q13347	
chr1	32222549	32224078	repeat	0	+	32222549	32224078	0,150,250	2	81,45	0,1484		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 6-47 on protein A0A7I2V2M3				WD	A0A7I2V2M3	
chr1	32224063	32224468	repeat	1000	+	32224063	32224468	12,12,120	2	58,59	0,346		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 43-81 on protein Q13347				WD 2	Q13347	
chr1	32224078	32226187	repeat	0	+	32224078	32226187	0,150,250	3	43,66,17	0,331,2092		cmpl	cmpl	0,0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 48-89 on protein A0A7I2V2M3				WD	A0A7I2V2M3	
chr1	32224078	32224474	repeat	0	+	32224078	32224474	0,150,250	2	43,65	0,331		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 48-89 on protein A0A7I2V5E4				WD	A0A7I2V5E4	
chr1	32224078	32224465	repeat	0	+	32224078	32224465	0,150,250	2	43,56	0,331		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 48-80 on protein A0A7I2V3T4				WD	A0A7I2V3T4	
chr1	32224081	32226187	repeat	0	+	32224081	32226187	0,150,250	3	40,66,17	0,328,2089		cmpl	cmpl	0,0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1-41 on protein A0A7I2YQT9				WD	A0A7I2YQT9	
chr1	32224081	32224465	repeat	0	+	32224081	32224465	0,150,250	2	40,56	0,328		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1-32 on protein A0A7I2V415				WD	A0A7I2V415	
chr1	32226178	32226301	repeat	1000	+	32226178	32226301	12,12,120	1	123	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 87-127 on protein Q13347				WD 3	Q13347	
chr1	32226404	32226527	repeat	1000	+	32226404	32226527	12,12,120	1	123	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 135-175 on protein Q13347				WD 4	Q13347	
chr1	32228507	32228738	repeat	1000	+	32228507	32228738	12,12,120	2	102,12	0,219		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 180-217 on protein Q13347				WD 5	Q13347	
chr1	32228519	32228762	repeat	0	+	32228519	32228762	0,150,250	2	90,36	0,207		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 184-225 on protein A0A7I2V2M3				WD	A0A7I2V2M3	
chr1	32228747	32229206	repeat	1000	+	32228747	32229206	12,12,120	2	69,72	0,387		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 221-267 on protein Q13347				WD 6	Q13347	
chr1	32230945	32231166	repeat	1000	+	32230945	32231166	12,12,120	2	74,52	0,169		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 275-316 on protein Q13347				WD 7	Q13347	
chr1	32230963	32231151	repeat	0	+	32230963	32231151	0,150,250	2	56,37	0,151		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 280-310 on protein A0A7I2V3U3				WD	A0A7I2V3U3	
chr1	32668277	32668379	repeat	1000	+	32668277	32668379	12,12,120	1	102	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 122-155 on protein Q09028				WD 1	Q09028	
chr1	32668391	32669264	repeat	0	+	32668391	32669264	0,150,250	5	6,6,24,59,34	0,457,580,682,839		cmpl	cmpl	0,0,0,0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 26-68 on protein H0YF10				WD	H0YF10	
chr1	32668776	32668989	repeat	1000	+	32668776	32668989	12,12,120	2	78,18	0,195		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 175-206 on protein Q09028				WD 2	Q09028	
chr1	32669043	32669237	repeat	1000	+	32669043	32669237	12,12,120	2	89,7	0,187		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 225-256 on protein Q09028				WD 3	Q09028	
chr1	32669273	32669512	repeat	0	+	32669273	32669512	0,150,250	2	84,27	0,212		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 17-53 on protein B4DRT0				WD	B4DRT0	
chr1	32669279	32669503	repeat	1000	+	32669279	32669503	12,12,120	2	78,18	0,206		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 271-302 on protein Q09028				WD 4	Q09028	
chr1	32669533	32672663	repeat	0	+	32669533	32672663	0,150,250	3	30,77,22	0,2916,3108		cmpl	cmpl	0,0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 61-103 on protein B4DRT0				WD	B4DRT0	
chr1	32669539	32672521	repeat	1000	+	32669539	32672521	12,12,120	2	24,72	0,291		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 315-346 on protein Q09028				WD 5	Q09028	
chr1	32672796	32672901	repeat	0	+	32672796	32672901	0,150,250	1	105	0		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 118-152 on protein B4DRT0				WD	B4DRT0	
chr1	32672802	32672898	repeat	1000	+	32672802	32672898	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 372-403 on protein Q09028				WD 6	Q09028	
chr1	35192968	35192977	repeat	1000	-	35192968	35192977	12,12,120	1	9	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 25-27 on protein P23246				3	P23246	
chr1	35192986	35192995	repeat	1000	-	35192986	35192995	12,12,120	1	9	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 19-21 on protein P23246				2	P23246	
chr1	35193016	35193025	repeat	1000	-	35193016	35193025	12,12,120	1	9	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 9-11 on protein P23246				1	P23246	
chr1	35745461	35745491	repeat	1000	-	35745461	35745491	12,12,120	1	30	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 976-985 on protein Q9HAW4				CKB motif 3	Q9HAW4	
chr1	35746775	35746805	repeat	1000	-	35746775	35746805	12,12,120	1	30	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 939-948 on protein Q9HAW4				CKB motif 2	Q9HAW4	
chr1	35746862	35746892	repeat	1000	-	35746862	35746892	12,12,120	1	30	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 910-919 on protein Q9HAW4				CKB motif 1	Q9HAW4	
chr1	37614214	37616499	repeat	1000	-	37614214	37616499	12,12,120	2	119,16	0,2269		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 91-135 on protein Q2MKA7				FU 2	Q2MKA7	
chr1	37616514	37616670	repeat	1000	-	37616514	37616670	12,12,120	1	156	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 34-85 on protein Q2MKA7				FU 1	Q2MKA7	
chr1	39254366	39257998	repeat	1000	+	39254366	39257998	12,12,120	2	9,63	0,3569		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 148-171 on protein Q9UPN3				LRR 1	Q9UPN3	
chr1	39283195	39283270	repeat	1000	+	39283195	39283270	12,12,120	1	75	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 240-264 on protein Q9UPN3				LRR 2	Q9UPN3	
chr1	39284410	39285133	repeat	1000	+	39284410	39285133	12,12,120	2	18,51	0,672		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 377-399 on protein Q9UPN3				LRR 3	Q9UPN3	
chr1	39285342	39285627	repeat	1000	+	39285342	39285627	12,12,120	2	48,24	0,261		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 441-464 on protein Q9UPN3				LRR 4	Q9UPN3	
chr1	39310862	39310934	repeat	1000	+	39310862	39310934	12,12,120	1	72	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1050-1073 on protein Q9UPN3				LRR 5	Q9UPN3	
chr1	39315608	39315689	repeat	1000	+	39315608	39315689	12,12,120	1	81	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1128-1154 on protein Q9UPN3				LRR 6	Q9UPN3	
chr1	39316484	39317240	repeat	1000	+	39316484	39317240	12,12,120	2	45,27	0,729		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1187-1210 on protein Q9UPN3				LRR 7	Q9UPN3	
chr1	39317378	39318501	repeat	1000	+	39317378	39318501	12,12,120	2	29,49	0,1074		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1257-1282 on protein Q9UPN3				LRR 8	Q9UPN3	
chr1	39413298	39413337	repeat	1000	+	39413298	39413337	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1012-1024 on protein O94854				1	O94854	
chr1	39413340	39413376	repeat	1000	+	39413340	39413376	12,12,120	1	36	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1026-1037 on protein O94854				2	O94854	
chr1	39413376	39413418	repeat	1000	+	39413376	39413418	12,12,120	1	42	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1038-1051 on protein O94854				3	O94854	
chr1	39413418	39413457	repeat	1000	+	39413418	39413457	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1052-1064 on protein O94854				4	O94854	
chr1	39413457	39413496	repeat	1000	+	39413457	39413496	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1065-1077 on protein O94854				5	O94854	
chr1	39413496	39413535	repeat	1000	+	39413496	39413535	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1078-1090 on protein O94854				6	O94854	
chr1	39413535	39413574	repeat	1000	+	39413535	39413574	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1091-1103 on protein O94854				7	O94854	
chr1	39413574	39413613	repeat	1000	+	39413574	39413613	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1104-1116 on protein O94854				8	O94854	
chr1	39413613	39413652	repeat	1000	+	39413613	39413652	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1117-1129 on protein O94854				9	O94854	
chr1	39413652	39413691	repeat	1000	+	39413652	39413691	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1130-1142 on protein O94854				10	O94854	
chr1	39413691	39413730	repeat	1000	+	39413691	39413730	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1143-1155 on protein O94854				11	O94854	
chr1	39413730	39413769	repeat	1000	+	39413730	39413769	12,12,120	1	39	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1156-1168 on protein O94854				12	O94854	
chr1	39413769	39413799	repeat	1000	+	39413769	39413799	12,12,120	1	30	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1169-1178 on protein O94854				13	O94854	
chr1	39414474	39422759	repeat	1000	+	39414474	39422759	12,12,120	3	3,162,30	0,7899,8255		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 5236-5341 on protein Q9UPN3				Spectrin 6	Q9UPN3	
chr1	39422382	39422454	repeat	1000	+	39422382	39422454	12,12,120	1	72	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 5281-5304 on protein Q9UPN3				LRR 21	Q9UPN3	
chr1	39422777	39427473	repeat	1000	+	39422777	39427473	12,12,120	3	123,167,19	0,1250,4677		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 5348-5450 on protein Q9UPN3				Spectrin 7	Q9UPN3	
chr1	39427485	39429921	repeat	1000	+	39427485	39429921	12,12,120	3	129,85,95	0,1756,2341		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 5455-5557 on protein Q9UPN3				Spectrin 8	Q9UPN3	
chr1	39432591	39433059	repeat	1000	+	39432591	39433059	12,12,120	2	63,12	0,456		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 5695-5719 on protein Q9UPN3				LRR 22	Q9UPN3	
chr1	39434506	39435740	repeat	1000	+	39434506	39435740	12,12,120	2	126,183	0,1051		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 5783-5885 on protein Q9UPN3				Spectrin 9	Q9UPN3	
chr1	39434569	39435569	repeat	1000	+	39434569	39435569	12,12,120	2	63,12	0,988		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 5804-5828 on protein Q9UPN3				LRR 23	Q9UPN3	
chr1	39439368	39441286	repeat	1000	+	39439368	39441286	12,12,120	3	132,123,63	0,1634,1855		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6005-6110 on protein Q9UPN3				Spectrin 10	Q9UPN3	
chr1	39441298	39442423	repeat	1000	+	39441298	39442423	12,12,120	4	27,102,174,12	0,653,848,1113		cmpl	cmpl	0,0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6115-6219 on protein Q9UPN3				Spectrin 11	Q9UPN3	
chr1	39442438	39442896	repeat	1000	+	39442438	39442896	12,12,120	2	129,183	0,275		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6225-6328 on protein Q9UPN3				Spectrin 12	Q9UPN3	
chr1	39442908	39447446	repeat	1000	+	39442908	39447446	12,12,120	4	3,129,174,15	0,537,1753,4523		cmpl	cmpl	0,0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6333-6439 on protein Q9UPN3				Spectrin 13	Q9UPN3	
chr1	39447455	39447874	repeat	1000	+	39447455	39447874	12,12,120	2	132,183	0,236		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6443-6547 on protein Q9UPN3				Spectrin 14	Q9UPN3	
chr1	39447718	39447790	repeat	1000	+	39447718	39447790	12,12,120	1	72	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6496-6519 on protein Q9UPN3				LRR 24	Q9UPN3	
chr1	39447886	39451070	repeat	1000	+	39447886	39451070	12,12,120	4	12,120,170,19	0,146,707,3165		cmpl	cmpl	0,0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6552-6658 on protein Q9UPN3				Spectrin 15	Q9UPN3	
chr1	39451088	39452338	repeat	1000	+	39451088	39452338	12,12,120	2	123,183	0,1067		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6665-6766 on protein Q9UPN3				Spectrin 16	Q9UPN3	
chr1	39452683	39454947	repeat	1000	+	39452683	39454947	12,12,120	3	129,144,39	0,1023,2225		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 6771-6874 on protein Q9UPN3				Spectrin 17	Q9UPN3	
chr1	41113292	41116993	repeat	1000	-	41113292	41116993	12,12,120	2	234,72	0,3629		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 134-235 on protein Q96GD3				MBT 2	Q96GD3	
chr1	41113292	41116993	repeat	0	-	41113292	41116993	0,150,250	2	234,72	0,3629		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 144-245 on protein A0A8Q3SHN2				MBT	A0A8Q3SHN2	
chr1	41142881	41151679	repeat	1000	-	41142881	41151679	12,12,120	2	231,66	0,8732		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 28-126 on protein Q96GD3				MBT 1	Q96GD3	
chr1	41142881	41151679	repeat	0	-	41142881	41151679	0,150,250	2	231,66	0,8732		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 38-136 on protein A0A8Q3SHN2				MBT	A0A8Q3SHN2	
chr1	41512974	41512986	repeat	1000	-	41512974	41512986	12,12,120	1	12	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 2079-2082 on protein Q5T1R4				6	Q5T1R4	
chr1	41513010	41513022	repeat	1000	-	41513010	41513022	12,12,120	1	12	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 2067-2070 on protein Q5T1R4				5	Q5T1R4	
chr1	41513217	41513229	repeat	1000	-	41513217	41513229	12,12,120	1	12	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1998-2001 on protein Q5T1R4				4	Q5T1R4	
chr1	41513232	41513244	repeat	1000	-	41513232	41513244	12,12,120	1	12	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1993-1996 on protein Q5T1R4				3	Q5T1R4	
chr1	41513301	41513313	repeat	1000	-	41513301	41513313	12,12,120	1	12	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1970-1973 on protein Q5T1R4				2	Q5T1R4	
chr1	41513319	41513331	repeat	1000	-	41513319	41513331	12,12,120	1	12	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1964-1967 on protein Q5T1R4				1	Q5T1R4	
chr1	42435361	42436498	repeat	1000	-	42435361	42436498	12,12,120	2	24,78	0,1059		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 214-247 on protein Q9H0C1				TPR 2	Q9H0C1	
chr1	42436522	42439936	repeat	1000	-	42436522	42439936	12,12,120	2	21,81	0,3333		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 172-205 on protein Q9H0C1				TPR 1	Q9H0C1	
chr1	42757860	42758891	repeat	1000	-	42757860	42758891	12,12,120	2	62,4	0,991		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 301-334 on protein Q32P28				TPR 4	Q32P28	
chr1	42759294	42762328	repeat	1000	-	42759294	42762328	12,12,120	2	96,6	0,3028		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 205-238 on protein Q32P28				TPR 3	Q32P28	
chr1	42762412	42766545	repeat	1000	-	42762412	42766545	12,12,120	2	63,39	0,4094		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 143-176 on protein Q32P28				TPR 2	Q32P28	
chr1	42766767	42766869	repeat	1000	-	42766767	42766869	12,12,120	1	102	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 35-68 on protein Q32P28				TPR 1	Q32P28	
chr1	43181688	43181820	repeat	1000	+	43181688	43181820	12,12,120	1	132	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 105-148 on protein Q96MR6				WD 1	Q96MR6	
